Firm,exchange,industry,year,asset_turnover,roa,roe,current_ratio,interest_cover,debt_to_equity_perc,debt-to_asset_perc,emission_trading,esg_combined,Environmental,Social,Governance,debt_to_asset_perc,Scope_1_and_2,co2_emission,size,ln_revenue,ln_debt,ln_equity,z_score,ln_co2_revenue,emission
AEL.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2018,0.10921177,4.7378916,8.48677695,2.15267,6.250874,26.21892,14.31552,FALSE,33.46391011,12.92779616,28.7603297,71.97159566,14.31552,16334,16334,20.520852,18.08522199,18.57702616,19.91571515,1.39184929,-8.38421789,0.22844436
AEL.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2019,0.08307975,-1.45466263,-3.00582212,3.29543,-0.687264,49.21881,21.32942,FALSE,37.15567302,11.07540331,36.73764535,76.15221795,21.32942,13003,13003,20.725073,18.14021259,19.17999013,19.88888453,1.1705531,-8.66727721,0.17212713
AEL.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2020,0.07691891,-10.824108,-28.00674966,2.32654,-1.78698,69.06848,23.54437,FALSE,33.84019796,10.09020163,25.92803922,82.78354235,23.54437,7706,7706,20.752742,18.17399985,19.30645866,19.67653037,0.53752429,-9.22424533,0.09861913
AEL.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2021,0.13117931,-3.33300638,-9.88981766,1.2888,-2.66562,70.59755,23.50477,FALSE,34.26506362,9.84848485,25.49169685,85.72188321,23.50477,3209,3209,20.701574,18.6962953,19.25360726,19.60178198,0.26667962,-10.62258065,0.0243597
AEL.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2022,0.18855881,-2.08646812,-5.51478305,2.87618,0.57087,33.87932,14.07225,FALSE,33.11330868,9.69641672,26.2285875,79.73583631,14.07225,53299,53299,20.905564,19.1404163,18.94459829,20.02696368,0.76627586,-8.25674345,0.2595027
CTP.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2013,0.26221693,-22.92612213,-36.0154634,2.15171,-18.35604,0.33834,0.23112,FALSE,5.89432202,0,2.79466473,20.06704981,0.23112,,2796.39,17.1859,15.83496096,14.9472188,17.02012209,8.11032451,-7.89887638,0.37116035
CTP.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2014,0.09144245,-22.92612213,-36.0154634,1.20647,-15.41913,55.7652,28.02178,FALSE,11.18987225,0,5.50897929,37.73261066,28.02178,,30161.8,18.266475,15.47350432,16.99428717,17.57830737,-0.93992282,-5.15917282,5.74645107
CTP.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2015,0.11960343,-22.92612213,-36.0154634,0.75061,-3.71691,205.03251,54.70764,FALSE,14.07331512,0,12.01323988,38.38797814,54.70764,,37576.3,18.278519,16.14894159,17.67535253,16.95735414,-2.15603136,-5.61481277,3.64349179
CTP.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2016,0.20042224,-17.6717875,-36.0154634,1.3108,-1.33311,518.84658,56.61512,FALSE,10.4154586,0,7.37479032,31.11398964,56.61512,12661.25781,16973,18.83527,16.98782164,18.26637568,16.61993764,-1.30717656,-7.24844251,0.71128134
CTP.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2017,0.17258443,-17.21134414,-36.0154634,1.05641,-1.42103,485.073782,60.43988,FALSE,10.12962926,5.02787307,5.17221887,26.45292021,60.43988,14702.58065,14294.3,18.727819,17.02611809,18.22429784,17.41740133,-1.65533219,-7.45850196,0.57651917
CTP.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2018,0.2368225,-9.54098728,-36.0154634,1.76184,-0.98565,1108.92175,49.2268,FALSE,12.38277473,5.08804259,5.34125182,35.63909774,49.2268,17966.78396,16066.1,18.885129,17.36911979,18.1763973,15.77042405,-1.08029611,-7.68465305,0.4598303
CTP.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2019,0.36208792,-8.8612495,-36.0154634,0.95079,-0.88698,419.537004,48.43258,FALSE,14.19648425,3.52086438,12.5747958,32.74607113,48.43258,19138.0841,101385,18.94393,17.89909339,18.21893234,17.59519479,-1.1645502,-6.37241296,1.70803284
CTP.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2020,0.39599036,3.29413623,83.67273785,1.23661,0.49673,4551.1378,45.06331,FALSE,19.49695641,5.63318005,22.58719308,34.31957301,45.06331,21127.95413,47545,18.889265,17.99060527,18.09216279,14.27420043,-1.01868413,-7.22117336,0.73094426
CTP.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2021,0.35830451,0.15032416,9.52380952,1.08632,1.17664,1851.93819,39.22444,FALSE,15.19056551,4.83682984,12.46224696,35.24154589,39.22444,20049.40439,51198,18.975554,17.90696762,18.03968383,15.12086598,-0.77928795,-7.06351187,0.85576746
CTP.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2022,0.28435639,14.38276227,83.67273785,1.74199,-4.73018,119.902,26.01109,FALSE,18.46826524,6.90942269,12.63548599,45.82302398,26.01109,13823.07118,21612,18.621939,17.55676897,17.27529126,17.09378673,-1.25751031,-7.57576497,0.51272805
CTP.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2023,0.35617557,-7.22241125,-34.67049959,1.41944,-0.25008,145.20838,28.6892,FALSE,17.02058484,6.01804563,9.83751031,45.9674586,28.6892,10593.1174,21685,18.401814,17.48558938,17.15316448,16.78016488,-1.88256185,-7.50121333,0.55241371
CTP.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2024,0.36828072,12.31302969,47.8293514,1.8786,0.94188,74.37567,23.36283,FALSE,14.88978353,6.10849878,17.5796807,22.97201787,23.36283,,21241.8,18.456424,17.43058199,17.00240024,17.29844152,-1.30299401,-7.46685578,0.5717231
BOE.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2021,0.0219018,1.48275531,1.77339724,37.6814,-18.35604,0.33834,0.23112,FALSE,5.19595936,0,4.18637654,13.31723027,0.23112,96.04077622,101.683,18.368686,12.96412,12.70171577,18.26355412,23.75484585,-8.34225987,0.23823336
BOE.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2022,0.0219018,18.17890575,19.36920827,55.93759,-18.35604,0.33834,0.23112,FALSE,10.8620083,0,13.29583082,24.02711324,0.23112,82.55961848,81.0941,19.329659,13.11414772,11.85924194,19.28174172,32.57272576,-8.71853751,0.16352617
BOE.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2023,0.0219018,4.86395597,5.14932584,11.66564,-18.35604,0.33834,0.23112,FALSE,7.45231747,0,14.10733996,12.30273752,0.23112,621.0666363,655.2709597,19.405523,15.19276417,11.46163217,19.34000288,38.87321828,-8.70771535,0.16530549
BOE.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2024,2.46688327,11.83260325,12.54298264,10.29227,-18.35604,0.33834,0.23112,FALSE,8.69568061,0,18.57753863,12.57985258,0.23112,,2425,20.105254,21.24478687,13.38164598,20.05051718,35.51215419,-14.59897763,0.013346868
MCM.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2012,0.0219018,-13.1638493,-18.66128421,0.54858,-18.35604,13.3815,9.11532,FALSE,39.04311289,55.29857023,28.95316804,26.07643729,9.11532,,283991,20.132381,14.11487414,17.73716701,19.74693844,-0.22494158,-1.55817631,210.5196442
MCM.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2013,0.0219018,-13.26286439,-18.08165505,1.99426,-18.35604,0.60969,0.48854,FALSE,31.41706538,49.09665763,24.40340909,13.68414089,0.48854,,714.293,19.873229,14.3102068,14.55171723,19.65000838,-0.88378291,-7.73891356,0.43554451
MCM.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2014,0.0219018,-16.46676522,-20.40662312,0.47372,-13.95842,2.27312,1.85018,FALSE,42.22735091,54.49490702,38.87893357,28.53107345,1.85018,,668.126,19.657309,14.24338926,15.66742395,19.44938903,-2.64715407,-7.73891248,0.43554498
MCM.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2015,0.0219018,-1.39318767,-1.63460239,3.42338,-16.4925,0.33834,0.23112,FALSE,36.51095229,43.59756098,47.35242031,16.88790808,0.23112,,302.268,19.541143,13.45022724,15.8216907,19.42856567,-1.24055755,-7.7389132,0.43554467
MCM.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2016,0.0219018,-8.2453992,-9.35543653,1.06755,-8.01228,4.22937,3.66082,FALSE,35.53196468,34.02821208,41.2539185,32.34196891,3.66082,263.5232569,253.052,19.425579,13.27250604,16.11809565,19.27877864,-2.54273212,-7.73891104,0.43554561
MCM.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2017,0.0219018,-6.09844103,-6.93557634,2.89144,-9.43007,3.00395,2.67817,FALSE,37.38442676,31.50406504,30.41110405,51.8131336,2.67817,266.9156589,0,19.539315,18.74765162,15.91927879,19.42247004,-1.6914108,-10.53902181,0.197763434
MCM.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2018,0.12833165,-22.92612213,-36.0154634,1.88196,-1.72271,5.96893,5.00931,FALSE,41.4426649,39.08831629,41.75044563,44.37814233,5.00931,74195.51775,14239.3,19.130887,17.30267155,16.13701554,18.953307,-5.03462564,-7.73891052,0.43554584
MCM.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2019,0.13997651,-17.77181649,-22.13586463,0.55822,-2.91211,11.57854,8.80282,FALSE,35.58367054,19.9695122,34.9136158,57.53723713,8.80282,63731.50044,102211,18.973462,17.0889882,16.54336339,18.69870634,-6.23523836,-5.55419362,3.87118888
MCM.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2020,0.11111075,-8.32278143,-11.12149694,0.47372,-3.53662,17.83249,13.07128,FALSE,31.61002064,15.58410504,39.8170699,45.98897681,13.07128,33623.706,95755.5,18.720659,16.65780023,16.68590634,18.41638152,-9.27666435,-5.18824689,5.58178374
MCM.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2021,0.14289067,-8.35657096,-11.78486083,0.47372,-5.27318,22.62119,15.56885,FALSE,44.38044425,44.87549928,43.81929047,44.21826002,15.56885,7350.565885,9978,18.857496,16.84574087,16.99759791,18.49062649,-8.20286873,-7.63760292,0.48198242
MCM.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2022,0.16782064,-14.78914459,-22.56234346,0.47372,-4.64309,33.87134,20.83244,FALSE,36.78883828,45.66791745,40.07146941,21.64501822,20.83244,8461.251813,11138,18.647139,16.97297895,17.07847982,18.17170643,-10.29337841,-7.65486099,0.4737357
MCM.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2023,0.35860716,-3.208325,-4.87333346,0.63117,-4.55329,21.57846,15.14767,FALSE,36.52208675,39.75140713,31.91197523,36.3346178,15.14767,11251,11251,18.639294,17.61769638,16.75197042,18.2957749,-9.69570711,-8.28948408,0.251144
MNS.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2016,0.0219018,-22.92612213,-36.0154634,10.67282,-12.408392,414.447364,17.553136,FALSE,12.09287901,0,18.87288136,18.31433506,17.553136,37.84667268,447.811,15.841018,10.49368797,15.24126154,15.74194762,327.7333474,-4.3893167,12.40920553
MNS.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2017,0.0219018,-22.92612213,-36.0154634,5.71986,-18.35604,1.76435,1.457526,FALSE,12.18750747,0,19.04952806,18.41017886,1.457526,37.5583756,445.021,16.392722,10.09166692,13.08456941,16.28137802,109.8902665,-3.99354545,18.4342405
MNS.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2018,0.0219018,-22.92612213,-36.0154634,1.44421,-18.35604,1.890154,1.569448,FALSE,12.3866329,0,20.44794189,16.92921698,1.569448,37.09375751,396.237,16.649904,10.15809101,13.07072774,16.57764129,100.7256398,-4.17607849,15.35861855
MNS.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2019,0.0219018,-22.92612213,-28.90578854,5.43565,-18.35604,1.92356,1.610358,FALSE,12.29723349,2.3816195,16.45871791,19.68940297,1.610358,95.78826973,417.017,17.025994,11.56880473,13.1801656,16.99446835,83.94030546,-5.53567774,3.94353504
MNS.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2020,0.0219018,-22.92612213,-30.81482231,0.7258,-18.35604,1.9926,1.81289,FALSE,11.31649897,3.02810078,17.39644296,13.23218374,1.81289,189.6482483,349.196,17.113733,11.91976296,13.10348632,16.77089729,-2.80873367,-6.0641296,2.32478064
MNS.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2021,0.0219018,-15.55727023,-28.83099379,18.87465,-4.35198,110.34896,50.94083,FALSE,12.97421545,5.95912722,14.93047803,19.82307823,50.94083,228.076882,214.323,18.671502,12.06887167,17.99699663,17.60205013,0.40379245,-6.70138745,1.22920526
MNS.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2022,0.0219018,-22.92612213,-36.0154634,19.14886,-2.68969,382.89558,77.96589,FALSE,14.57260693,3.91582252,16.20102059,27.17854218,77.96589,28.13860085,380.229,19.24764,10.14533509,18.99874106,17.6319673,-0.24742705,-4.20456139,14.92733197
MNS.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2023,0.0219018,-22.92612213,-36.0154634,2.27943,-2.77409,534.233492,92.6707,FALSE,15.95602214,4.02039055,24.829025,18.52189497,92.6707,142.3624121,349.296,19.132924,12.47721367,19.05680571,17.08870887,-1.99267615,-6.62129397,1.33170665
EMR.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2021,0.0219018,-7.24949102,-14.81882434,0.57864,-18.35604,88.86531,37.33117,FALSE,21.30952742,9.96269738,29.67660747,23.86060259,37.33117,65.61303748,75184,19.337411,9.95227772,18.35206994,18.47011832,1.18439308,1.27541601,3580.190476
EMR.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2022,0.59612765,18.09984529,35.40914365,1.0489,9.63996,37.81305,21.27384,FALSE,31.18030639,13.63829272,43.21314506,36.60337371,21.27384,72997,72997,19.908633,19.14596592,18.36094136,19.31531465,3.3067836,-7.9477923,0.3534416
EMR.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2023,0.64871281,15.36132084,25.29940814,1.30109,9.63676,25.65437,16.6307,FALSE,28.67647062,12.72827233,35.65538268,40.09789338,16.6307,71098,71098,19.990319,19.51754484,18.19639905,19.54438882,5.68139043,-8.34573035,0.23740801
EMR.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2024,0.62212919,20.12602763,27.61351704,1.69878,18.39674,8.74029,6.84538,FALSE,38.46506933,29.64281169,51.88806755,29.05067538,6.84538,,78368,20.384181,19.73190937,17.70258492,20.13981217,10.75762928,-8.46273841,0.21119295
A1M.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2010,0.0219018,-22.92612213,-36.0154634,40.72741,-18.35604,0.33834,0.23112,FALSE,29.72225644,8.03164709,23.99261169,70.20238095,0.23112,,587.339,19.10173,13.99336947,13.2560306,19.0675578,10.97121425,-7.6177673,0.49163829
A1M.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2011,0.03067387,-18.13600806,-18.71988482,56.529,-13.68519,5.239212,3.385652,FALSE,30.74080618,1.33526205,30.93002676,72.57864129,3.385652,,2199.93,18.951728,15.54519477,13.9356036,18.92292103,7.9158361,-7.84901395,0.39013647
A1M.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2012,0.02716381,-22.92612213,-36.0154634,57.05656,-13.68519,5.239212,3.385652,FALSE,29.45779524,0,29.56924114,71.49798763,3.385652,,1762.54,18.485082,15.13951166,13.85793269,18.466166,1.36582182,-7.66500043,0.46895656
A1M.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2013,0.02731989,-19.43503458,-21.18999533,71.96405,-11.450846,5.239212,3.385652,FALSE,27.49690615,0,29.02122688,64.410946,3.385652,,1591.58,18.427239,14.85643844,15.17607659,18.26387488,-2.14113281,-7.48395592,0.56202967
A1M.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2014,0.03241233,33.0597707,83.67273785,16.08412,245.337452,21.7437,14.343616,FALSE,26.47615795,0,26.54380297,64.31445501,14.343616,,2051.65,18.59732,15.08667461,16.84161433,18.55548258,-0.55686695,-7.46027499,0.5754979
A1M.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2015,0.0219018,-14.9264365,-15.38507967,47.38361,-18.35604,0.804004,0.441684,FALSE,22.13593074,0,22.2285264,53.71234412,0.441684,384.1991633,649.437,18.265254,14.00530413,14.63838871,18.25090022,0.25095412,-7.5291983,0.53716873
A1M.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2016,0.0219018,-1.6428929,-1.66156786,73.48696,-13.68519,5.239212,3.385652,FALSE,18.70571328,0,20.73621766,42.18946459,3.385652,184.7696786,281.993,17.844748,13.25163571,15.36429157,17.83807265,5.09859608,-7.60975347,0.49559403
A1M.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2017,0.0219018,-5.58848643,-5.63471664,97.19763,-5.548272,5.239212,3.385652,FALSE,16.55164628,0,18.27665329,37.4485778,3.385652,83.81702665,86.0991,17.017891,12.39669301,15.36429157,17.00606921,-0.18849961,-7.94119405,0.35578141
A1M.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2018,0.0219018,-8.29596413,-8.47126163,29.0201,-12.517426,31.905114,16.650978,FALSE,12.0022806,0,19.814205,16.40267335,16.650978,135.7901858,148.187,16.718305,13.0236474,15.76090907,16.6849991,-12.2930312,-8.02517242,0.32712362
A1M.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2019,0.02867479,-22.92612213,-36.0154634,12.36925,-16.650922,1.498056,2.398328,FALSE,7.0568556,0,8.69233366,14.49131514,2.398328,148.7674164,113.799,16.292553,12.97618087,12.74561515,16.22065224,9.85780089,-8.24174713,0.26342361
A1M.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2020,0.02307587,-22.92612213,-36.0154634,6.7621,-16.650922,2.102258,2.869552,FALSE,12.77948414,0,21.34165516,17.0642978,2.869552,62.08504475,66.3894,16.111574,12.43718437,12.2712875,15.98067098,6.96968228,-8.24164696,0.26345
A1M.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2021,0.45320818,3.3072491,4.69031247,2.72549,1.727794,9.240222,6.278182,FALSE,13.31089598,4.06086204,19.73145271,16.04669887,6.278182,5099.409437,5974.81,18.416492,17.02703946,15.69772059,18.04244649,3.9010194,-8.33173188,0.24075473
A1M.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2023,2.46688327,33.0597707,83.67273785,2.72785,-4.84215,1.8355,1.45455,FALSE,13.29564141,5.41000196,17.49952666,17.70869046,1.45455,14799.49719,50775,19.08697,18.64889144,14.85649373,18.85434451,3.70559877,-7.81373205,0.40414693
A1M.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2024,0.78232059,4.84955123,5.99350837,4.23393,6.04115,3.19195,2.62158,FALSE,18.61725627,16.00321849,22.45599966,15.95370616,2.62158,,46458,19.401957,19.01132443,15.7605632,19.2051027,4.34454311,-8.26502048,0.25736365
HGO.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2012,0.04201909,-4.47383932,-6.26654072,1.3045,-17.71831,23.93271,16.77659,FALSE,17.39145173,0,16.82600619,43.24590164,16.77659,,5622.48,19.517965,16.26823831,17.73277978,19.16178441,1.18506544,-7.63371018,0.48386231
HGO.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2013,0.36378398,-6.47571097,-9.55766926,0.77721,-3.25784,22.78546,14.96162,FALSE,17.25091602,0.09951812,16.21369108,43.53448276,14.96162,,42910.2,19.632541,18.56569842,17.73285936,19.21190699,0.91299716,-7.89883358,0.37117624
HGO.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2014,0.42285843,0.6827992,1.00055884,0.82997,2.43577,18.23277,12.93265,FALSE,19.50052119,0.10042283,20.65141183,45.42114695,12.93265,,52865.4,19.532584,20.70125661,16.76184248,19.29719061,1.47903388,-9.960026712,0.231108428
HGO.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2015,0.55572885,-22.92612213,-36.0154634,0.62068,-10.59327,14.22136,9.56507,FALSE,19.81614223,5.05266451,15.69437808,47.73224044,9.56507,44330.99047,50033.4,19.103944,18.75358233,16.75689224,18.70731727,-0.20718965,-7.93313627,0.3586598
HGO.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2016,0.79862057,-22.92612213,-36.0154634,0.47372,-14.89358,66.00121,14.07362,FALSE,25.18233999,14.96985513,21.35789041,46.0880829,14.07362,36735.39444,40157.9,18.261368,18.54402164,16.30050054,16.71599765,-3.59785995,-7.94344718,0.35498069
HGO.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2017,1.24334793,-6.481451,-36.0154634,0.47372,3.8493,55.31884,7.84322,FALSE,27.85299784,12.65758074,21.75739249,59.62311558,7.84322,44013.63683,22752.1,18.390232,18.54568211,15.84471088,16.43676754,-2.07454197,-8.51326938,0.2007863
HGO.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2018,1.89826649,27.17531663,83.67273785,0.94091,24.88504,2.21931,1.05791,FALSE,30.81160103,19.25259122,27.49990462,52.80701754,1.05791,53980.34582,26438,18.345203,19.00891175,13.79632774,17.60430322,0.5467978,-8.82635411,0.14681253
HGO.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2019,1.57696849,-7.79615817,-15.92317839,1.34233,-6.61143,0.96205,0.49352,FALSE,29.3821881,19.36011383,18.08739964,62.25806452,0.49352,39098.62536,35124.4,17.752499,18.54763933,12.44114477,17.08500345,-3.29089654,-8.08098801,0.30936523
HGO.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2020,0.46464345,-17.14187367,-30.1690192,2.21112,-18.35604,0.33834,0.23112,FALSE,30.65464461,18.48956776,21.09112216,63.76480541,0.23112,4988.484071,5519.43,17.395997,16.82356658,15.15891514,16.96065372,-7.27155652,-8.20753671,0.27259137
PRU.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2009,0.0219018,-3.90058597,-4.30840241,7.88132,-18.35604,0.33834,0.23112,FALSE,12.94723886,8.92003823,6.49788136,29.2893401,0.23112,,922.801,18.58364,14.31402967,10.89203288,18.48952732,11.25805771,-7.48661606,0.56053658
PRU.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2010,0.0219018,-4.20791058,-4.56866739,8.03021,-18.35604,0.33834,0.23112,FALSE,12.80703878,8.03164709,6.3548481,30.22619048,0.23112,,2192.64,19.489763,14.34379743,11.09069035,19.41325023,24.88158137,-6.65093586,1.29281166
PRU.AX,AX,"Mining, Quarrying, and Oil and Gas Extraction",2011,0.0219018,-14.38126075,-20.28633838,1.8246,-18.35604,36.63399,20.33597,FALSE,13.46816094,10.45955269,5.63477007,30.6185567,20.33597,,851.535,19.831738,14.73025335,18.23895966,19.27374695,4.10349522,-7.98321275,0.34114166
